번호,관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치연월,관리기관전화번호,WGS84위도,WGS84경도,데이터기준일자
11413,인천광역시 연수구,인천광역시 연수구 미추홀대로304번길 10,인천광역시 연수구 청학동 556-3,생활방범,1,300,360도 전방면,30,2017-  ,032-749-6815,37.4258,126.6704,2025-10-30
11414,인천광역시 연수구,인천광역시 연수구 청학로6번길 29,인천광역시 연수구 청학동 536-11,생활방범,1,300,360도 전방면,30,2017-  ,032-749-6815,37.42734,126.6651,2025-10-30
11415,인천광역시 연수구,인천광역시 연수구 청학로6번길 29,인천광역시 연수구 청학동 536-11,생활방범,1,300,360도 전방면,30,2020-  ,032-749-6815,37.42734,126.6651,2025-10-30
11416,인천광역시 연수구,인천광역시 연수구 청명로3번길 13,인천광역시 연수구 청학동 486-1,생활방범,1,300,360도 전방면,30,2017-  ,032-749-6815,37.4168,126.6734,2025-10-30
11417,인천광역시 연수구,인천광역시 연수구 청명로3번길 13,인천광역시 연수구 청학동 486-1,생활방범,1,300,360도 전방면,30,2019-  ,032-749-6815,37.4168,126.6734,2025-10-30
11418,인천광역시 연수구,인천광역시 연수구 청솔로 104,인천광역시 연수구 청학동 3-108,생활방범,1,300,360도 전방면,30,2017-  ,032-749-6815,37.43195,126.6601,2025-10-30
11419,인천광역시 연수구,인천광역시 연수구 청솔로 104,인천광역시 연수구 청학동 3-108,생활방범,1,300,360도 전방면,30,2017-  ,032-749-6815,37.43195,126.6601,2025-10-30
11420,인천광역시 연수구,인천광역시 연수구 청솔로 104,인천광역시 연수구 청학동 3-108,생활방범,1,300,360도 전방면,30,2019-  ,032-749-6815,37.43195,126.6601,2025-10-30
11421,인천광역시 연수구,인천광역시 연수구 청학로5번길 18,인천광역시 연수구 청학동 525-14,생활방범,1,300,360도 전방면,30,2017-  ,032-749-6815,37.42773,126.6624,2025-10-30
11422,인천광역시 연수구,인천광역시 연수구 청학로5번길 18,인천광역시 연수구 청학동 525-14,생활방범,1,300,360도 전방면,30,2020-  ,032-749-6815,37.42773,126.6624,2025-10-30
11423,인천광역시 연수구,인천광역시 연수구 계림로71-3,인천광역시 연수구 청학동 541-16,생활방범,1,300,360도 전방면,30,2017-  ,032-749-6815,37.42832,126.6674,2025-10-30
11424,인천광역시 연수구,,인천광역시 연수구 선학동  210,생활방범,1,300,360도 전방면,30,2018-  ,032-749-6815,37.43099,126.6981,2025-10-30
11425,인천광역시 연수구,인천광역시 연수구 먼우금로251번길 14-4,인천광역시 연수구 연수동  544-5,생활방범,1,240,360도 전방면,30,2016-  ,032-749-6815,37.41976,126.6786,2025-10-30
11426,인천광역시 연수구,인천광역시 연수구 함박안로62번길 51-2,인천광역시 연수구 연수동 514,생활방범,1,240,360도 전방면,30,2021-  ,032-749-6815,37.42611,126.6826,2025-10-30
11427,인천광역시 연수구,인천광역시 연수구 함박안로62번길 51-2,인천광역시 연수구 연수동 514,생활방범,1,300,360도 전방면,30,2019-  ,032-749-6815,37.42611,126.6826,2025-10-30
11428,인천광역시 연수구,인천광역시 연수구 원인재로 170,인천광역시 연수구 연수동 634-2,생활방범,1,600,360도 전방면,30,2023-  ,032-749-6815,37.41164,126.6823,2025-10-30
11429,인천광역시 연수구,인천광역시 연수구 청능대로 205,인천광역시 연수구 연수동 636,생활방범,1,300,360도 전방면,30,2018-  ,032-749-6815,37.40784,126.6851,2025-10-30
11430,인천광역시 연수구,인천광역시 연수구 청능대로 205,인천광역시 연수구 연수동 636,생활방범,1,300,360도 전방면,30,2018-  ,032-749-6815,37.40784,126.6851,2025-10-30
11431,인천광역시 연수구,인천광역시 연수구 원인재로 170,인천광역시 연수구 연수동 634-1,생활방범,1,300,360도 전방면,30,2017-  ,032-749-6815,37.41234,126.6833,2025-10-30
11432,인천광역시 연수구,인천광역시 연수구 샘말로 37-7,인천광역시 연수구 연수동 603,생활방범,1,300,360도 전방면,30,2017-  ,032-749-6815,37.41317,126.6781,2025-10-30
11433,인천광역시 연수구,인천광역시 연수구 샘말로 37-7,인천광역시 연수구 연수동 603,생활방범,1,300,360도 전방면,30,2019-  ,032-749-6815,37.41317,126.6781,2025-10-30
11434,인천광역시 연수구,인천광역시 연수구 함박뫼로 162,인천광역시 연수구 연수동 580,생활방범,1,800,360도 전방면,30,2024-  ,032-749-6815,37.42171,126.6849,2025-10-30
11435,인천광역시 연수구,인천광역시 연수구 함박뫼로 162,인천광역시 연수구 연수동 580,생활방범,1,800,360도 전방면,30,2024-  ,032-749-6815,37.42149,126.6851,2025-10-30
11436,인천광역시 연수구,인천광역시 연수구 함박뫼로 162,인천광역시 연수구 연수동 580,생활방범,1,800,360도 전방면,30,2024-  ,032-749-6815,37.42082,126.6844,2025-10-30
11437,인천광역시 연수구,인천광역시 연수구 함박뫼로 162,인천광역시 연수구 연수동 580,생활방범,1,800,360도 전방면,30,2024-  ,032-749-6815,37.42025,126.6854,2025-10-30
11438,인천광역시 연수구,인천광역시 연수구 새말로55번길 37,인천광역시 연수구 연수동 541-2,생활방범,1,600,360도 전방면,30,2023-  ,032-749-6815,37.42121,126.6789,2025-10-30
11439,인천광역시 연수구,인천광역시 연수구 새말로55번길 37,인천광역시 연수구 연수동 541-2,생활방범,1,600,360도 전방면,30,2023-  ,032-749-6815,37.42164,126.6779,2025-10-30
11440,인천광역시 연수구,인천광역시 연수구 원인재로 246,인천광역시 연수구 연수동 582-1,생활방범,1,600,360도 전방면,30,2023-  ,032-749-6815,37.4163,126.691,2025-10-30
11441,인천광역시 연수구,인천광역시 연수구 비류대로320번길 49,인천광역시 연수구 연수동 537-1,생활방범,1,600,360도 전방면,30,2023-  ,032-749-6815,37.42315,126.672,2025-10-30
11442,인천광역시 연수구,인천광역시 연수구 비류대로320번길 49,인천광역시 연수구 연수동 537-1,생활방범,1,800,360도 전방면,30,2024-  ,032-749-6815,37.42357,126.6716,2025-10-30
11443,인천광역시 연수구,인천광역시 연수구 청능대로 205,인천광역시 연수구 연수동 636,생활방범,1,800,360도 전방면,30,2024-  ,032-749-6815,37.40743,126.6846,2025-10-30
11444,인천광역시 연수구,인천광역시 연수구 청능대로 205,인천광역시 연수구 연수동 636,생활방범,1,300,360도 전방면,30,2018-  ,032-749-6815,37.4082,126.6847,2025-10-30
11445,인천광역시 연수구,인천광역시 연수구 청능대로 205,인천광역시 연수구 연수동 636,생활방범,1,300,360도 전방면,30,2018-  ,032-749-6815,37.4082,126.6847,2025-10-30
11446,인천광역시 연수구,인천광역시 연수구 함박안로62번길 51-2,인천광역시 연수구 연수동 514,생활방범,1,200,360도 전방면,30,2022-  ,032-749-6815,37.42616,126.6835,2025-10-30
11447,인천광역시 연수구,인천광역시 연수구 새말로 120,인천광역시 연수구 연수동 578,생활방범,1,240,360도 전방면,30,2021-  ,032-749-6815,37.41804,126.682,2025-10-30
11448,인천광역시 연수구,인천광역시 연수구 새말로 120,인천광역시 연수구 연수동 578,생활방범,1,800,360도 전방면,30,2024-  ,032-749-6815,37.41775,126.6817,2025-10-30
11449,인천광역시 연수구,인천광역시 연수구 새말로 120,인천광역시 연수구 연수동 578,생활방범,1,800,360도 전방면,30,2024-  ,032-749-6815,37.41738,126.681,2025-10-30
11450,인천광역시 연수구,인천광역시 연수구 용담로117번길 16,인천광역시 연수구 연수동 594-1,생활방범,1,800,360도 전방면,30,2024-  ,032-749-6815,37.41513,126.6784,2025-10-30
11451,인천광역시 연수구,인천광역시 연수구 함박뫼로 231,인천광역시 연수구 연수동 533-1,생활방범,1,800,360도 전방면,30,2013-  ,032-749-6815,37.41965,126.6915,2025-10-30
11452,인천광역시 연수구,인천광역시 연수구 원인재로 246,인천광역시 연수구 연수동 582-1,생활방범,1,800,360도 전방면,30,2024-  ,032-749-6815,37.41577,126.6909,2025-10-30
11453,인천광역시 연수구,인천광역시 연수구 원인재로 246,인천광역시 연수구 연수동 582-1,생활방범,1,800,360도 전방면,30,2024-  ,032-749-6815,37.41676,126.6893,2025-10-30
11454,인천광역시 연수구,인천광역시 연수구 원인재로 170,인천광역시 연수구 연수동 634-2,생활방범,1,800,360도 전방면,30,2024-  ,032-749-6815,37.41195,126.6827,2025-10-30
11455,인천광역시 연수구,인천광역시 연수구 청능대로 205,인천광역시 연수구 연수동 636,생활방범,1,800,360도 전방면,30,2024-  ,032-749-6815,37.40745,126.6854,2025-10-30
11456,인천광역시 연수구,인천광역시 연수구 새말로 120,인천광역시 연수구 연수동 578,생활방범,1,800,360도 전방면,30,2024-  ,032-749-6815,37.41688,126.682,2025-10-30
11457,인천광역시 연수구,인천광역시 연수구 새말로 120,인천광역시 연수구 연수동 578,생활방범,1,800,360도 전방면,30,2024-  ,032-749-6815,37.41751,126.6801,2025-10-30
11458,인천광역시 연수구,인천광역시 연수구 먼우금로251번길 14-4,인천광역시 연수구 연수동  544-5,쓰레기단속,1,300,360도 전방면,30,2018-  ,032-749-7863,37.41976,126.6786,2025-10-30
11459,인천광역시 연수구,인천광역시 연수구 새말로69번길 22-5,인천광역시 연수구 연수동  546-12,쓰레기단속,1,300,360도 전방면,30,2018-  ,032-749-7863,37.42051,126.6787,2025-10-30
11460,인천광역시 연수구,인천광역시 연수구 새말로69번길 25,인천광역시 연수구 연수동 547,쓰레기단속,1,300,360도 전방면,30,2018-  ,032-749-7863,37.42095,126.6787,2025-10-30
11461,인천광역시 연수구,인천광역시 연수구 먼우금로 243 맞은편,인천광역시 연수구 연수동  587-1,쓰레기단속,1,300,360도 전방면,30,2018-  ,032-749-7863,37.41852,126.6785,2025-10-30
11462,인천광역시 연수구,인천광역시 연수구 먼우금로 243 맞은편,인천광역시 연수구 연수동  587-1,쓰레기단속,1,300,360도 전방면,30,2018-  ,032-749-7863,37.41852,126.6785,2025-10-30
11463,인천광역시 연수구,인천광역시 연수구 샘말로88번길 1,인천광역시 연수구 연수동  618-9,쓰레기단속,1,300,360도 전방면,30,2018-  ,032-749-7863,37.41473,126.6808,2025-10-30
11464,인천광역시 연수구,인천광역시 연수구 샘말로88번길 1,인천광역시 연수구 연수동  618-9,쓰레기단속,1,300,360도 전방면,30,2018-  ,032-749-7863,37.41473,126.6808,2025-10-30
11465,인천광역시 연수구,인천광역시 연수구 청능말로8번길 21,인천광역시 연수구 청학동 458,쓰레기단속,1,300,360도 전방면,30,2018-  ,032-749-7863,37.41772,126.6671,2025-10-30
11466,인천광역시 연수구,인천광역시 연수구 청능말로14번길 18,인천광역시 연수구 청학동 458-14,쓰레기단속,1,300,360도 전방면,30,2018-  ,032-749-7863,37.41738,126.6673,2025-10-30
11467,인천광역시 연수구,인천광역시 연수구 청능말로7번길 18,인천광역시 연수구 청학동 461,쓰레기단속,1,300,360도 전방면,30,2018-  ,032-749-7863,37.41726,126.6691,2025-10-30
11468,인천광역시 연수구,인천광역시 연수구 청능말로7번길 20,인천광역시 연수구 청학동 461-1,쓰레기단속,1,300,360도 전방면,30,2018-  ,032-749-7863,37.41713,126.6696,2025-10-30
11469,인천광역시 연수구,인천광역시 연수구 청능말로7번길 8,인천광역시 연수구 청학동 462-2,쓰레기단속,1,300,360도 전방면,30,2018-  ,032-749-7863,37.41746,126.6686,2025-10-30
11470,인천광역시 연수구,인천광역시 연수구 함박뫼로12번길25,인천광역시 연수구 청학동 471,쓰레기단속,1,300,360도 전방면,30,2018-  ,032-749-7863,37.41893,126.6727,2025-10-30
11471,인천광역시 연수구,인천광역시 연수구 함박뫼로12번길25,인천광역시 연수구 청학동 471,쓰레기단속,1,300,360도 전방면,30,2017-  ,032-749-7863,37.41893,126.6727,2025-10-30
11472,인천광역시 연수구,인천광역시 연수구 함박뫼로12번길25,인천광역시 연수구 청학동 471,쓰레기단속,1,300,360도 전방면,30,2020-  ,032-749-7863,37.41893,126.6727,2025-10-30
11473,인천광역시 연수구,인천광역시 연수구 함박뫼로12번길 1,인천광역시 연수구 청학동 474-8번지,쓰레기단속,1,300,360도 전방면,30,2018-  ,032-749-7863,37.41857,126.6715,2025-10-30
11474,인천광역시 연수구,인천광역시 연수구 함박뫼로12번길 1,인천광역시 연수구 청학동 474-8번지,쓰레기단속,1,300,360도 전방면,30,2018-  ,032-749-7863,37.41857,126.6715,2025-10-30
11475,인천광역시 연수구,인천광역시 연수구 비류대로239번길 42,인천광역시 연수구 청학동 522-18,쓰레기단속,1,300,360도 전방면,30,2018-  ,032-749-7863,37.42866,126.662,2025-10-30
11476,인천광역시 연수구,인천광역시 연수구 비류대로239번길 42,인천광역시 연수구 청학동 522-18,쓰레기단속,1,300,360도 전방면,30,2018-  ,032-749-7863,37.42866,126.662,2025-10-30
11477,인천광역시 연수구,인천광역시 연수구 청학로5번길 16-10,인천광역시 연수구 청학동 525-6,쓰레기단속,1,300,360도 전방면,30,2018-  ,032-749-7863,37.4281,126.6627,2025-10-30
11478,인천광역시 연수구,인천광역시 연수구 청학로5번길 16-10,인천광역시 연수구 청학동 525-6,쓰레기단속,1,300,360도 전방면,30,2018-  ,032-749-7863,37.4281,126.6627,2025-10-30
11479,인천광역시 연수구,인천광역시 연수구 청학로6번길 80,인천광역시 연수구 청학동 527-22,쓰레기단속,1,300,360도 전방면,30,2018-  ,032-749-7863,37.4266,126.6679,2025-10-30
11480,인천광역시 연수구,인천광역시 연수구 청학로6번길 80,인천광역시 연수구 청학동 527-22,쓰레기단속,1,300,360도 전방면,30,2018-  ,032-749-7863,37.4266,126.6679,2025-10-30
11481,인천광역시 연수구,인천광역시 연수구 청학로 10,인천광역시 연수구 청학동 528-9,쓰레기단속,1,300,360도 전방면,30,2018-  ,032-749-7863,37.4281,126.6635,2025-10-30
11482,인천광역시 연수구,인천광역시 연수구 청학로 10,인천광역시 연수구 청학동 528-9,쓰레기단속,1,300,360도 전방면,30,2018-  ,032-749-7863,37.4281,126.6635,2025-10-30
11483,인천광역시 연수구,인천광역시 연수구 청학로 26,인천광역시 연수구 청학동 530-10,쓰레기단속,1,300,360도 전방면,30,2018-  ,032-749-7863,37.42953,126.6636,2025-10-30
11484,인천광역시 연수구,인천광역시 연수구 청학로16번길 67,인천광역시 연수구 청학동 540-23,쓰레기단속,1,300,360도 전방면,30,2018-  ,032-749-7863,37.42789,126.6671,2025-10-30
11485,인천광역시 연수구,인천광역시 연수구 청학로16번길 67,인천광역시 연수구 청학동 540-23,쓰레기단속,1,300,360도 전방면,30,2018-  ,032-749-7863,37.42789,126.6671,2025-10-30
11486,인천광역시 연수구,인천광역시 연수구 계림로91번길 29,인천광역시 연수구 청학동 546-1,쓰레기단속,1,300,360도 전방면,30,2018-  ,032-749-7863,37.42923,126.6691,2025-10-30
11487,인천광역시 연수구,인천광역시 연수구 계림로91번길 29,인천광역시 연수구 청학동 546-1,쓰레기단속,1,300,360도 전방면,30,2018-  ,032-749-7863,37.42923,126.6691,2025-10-30
